"created_at","state","code","text"
"18","New York","NY","rt coldplayxtra im voting  bts btstwt  favorite pop duo  group category   amas httpstco0ek8uvqhen"
"18","North Carolina","NC","rt kendepew1 gop nope definitely  ’m voting  women’s right  choose  democracy inflation  temporary democracy  …"
"18","Illinois","IL","rt shantib71214 ’m voting  latto  new artist   year   amas 30 httpstcogaktj2t7vr"
"18","Illinois","IL","rt joshshapiropa retweet  youre voting  november 8th"
"18","Indiana","IN","beckygonstats iambeckyg im voting  beckyg  favorite female latin artist   amas
eight"
"18","New York","NY","rt coldplayxtra rt  reply    tweet 🐣 

im voting  coldplay  favorite touring artist   amas httpstcokhenlrt…"
"18","Florida","FL","writearapsis ’m voting  nicki minaj  favorite female hiphop artist   amas  🦄"
"18","Florida","FL","writearapsis ’m voting  nicki minaj  favorite female hiphop artist   amas 👑❤️❤️♥️"
"18","Ohio","OH","rt elvialimon  swear voting  california   native texan   weird    get  vote  mail   get  booklet  info  wh…"
"18","New York","NY","amasvotingtrack ikoldz nickiminaj iamcardib theestallion latto glotheofficial im voting  nicki minaj … httpstcoowmhgraqbu"
"18","New York","NY","rt danielnewman  herschel walker campaigner knocked   door  pitch 😂

hi   voting  herschel walker

 

 …"
"18","California","CA","yoncegeo 20

’m voting  beyoncé  favorite female pop artist   amas"
"18","California","CA","nickiminaj interviewmag ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Texas","TX","lanacryptic im voting  harry styles  artist   year amas"
"18","Arizona","AZ","rt johnfetterman meet  dude derek

derek  voting   truly  ’d “rather   actual pennsylvania resident  looks…"
"18","Colorado","CO","vote democrat  save  country   freedoms  ron de santis  just arrested democrats  votingthis … httpstcogp2j2eue4g"
"18","Maryland","MD","rt johnfetterman meet  dude derek

derek  voting   truly  ’d “rather   actual pennsylvania resident  looks…"
"18","Utah","UT","mikepompeo ’ve seen  record ’s  ’re voting democrat
votebluein2022 httpstcoxt6izhvuci"
"18","Florida","FL","rt killumantii jawadmlnaj lmarshall17 ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Georgia","GA","rt wantsomeonika  lost  number 1 spot 

rt  reply now  cast  vote 

’m voting  nicki minaj  favorite female hiph…"
"18","New York","NY","mikepompeo voting republicans mean  tax break   rich    fix inflation"
"18","Kansas","KS","rt georgiaritchot1   mention protect social security medicare voting rights   environment 

im   worried  infla…"
"18","Massachusetts","MA","rt joshshapiropa retweet  youre voting  november 8th"
"18","New York","NY","rt kylegriffin1 nbc news   130000 votes  cast   first day  early voting  georgia according   secretary  st…"
"18","New York","NY","rt rhondizzle3 21 days  election day
 voting    option

al ak az ar ca co ct de fl ga hi id il  ia ks…"
"18","California","CA","rt pelhamfall actual ghouls    voting republican will get  httpstcoyut7fdakv6"
"18","California","CA","drutejadah ’m voting  nicki minaj  favorite female hiphop artist   amas     2"
"18","Pennsylvania","PA","rt joshshapiropa retweet  youre voting  november 8th"
"18","Wisconsin","WI","rt kevinteater vote  tinakotek  support    governor amp   

one lady told   wasnt sure    voting…"
"18","Washington","WA","rt infamouslucia  dont give  shit  republicans say  polls  saying im voting blue amp taking  whole family  "
"18","Oregon","OR","rt kateashaw1  2014   important reminder  voting amp turnout  intimately connected   supreme court   care  th…"
"18","Texas","TX","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","Georgia","GA","lol dear voting spammers    get  text back good job alex 😅 httpstcopb4a4fc6ej"
"18","Florida","FL","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","Illinois","IL","rt ojsteph370 wizkidvotezone amas ’m voting  wizkid  favorite afrobeats artist   amas"
"18","Missouri","MO","rt lauraleeaz21  ballot  now completed    official ballot box     voting mail    person"
"18","California","CA"," 2022 allstar voting  arrived  1st place  ryan arcidiacono followed right behind   kelly olynyk … httpstcol6febc4ql5"
"18","California","CA","rt y2kcinema harries ’re losing 😭

reply 10 times  rt

’m voting  harry styles  artist   year amas"
"18","North Carolina","NC","now    message   senator    endorse whether youre voting  reverendwarnock… httpstco4mqahv346t"
"18","Minnesota","MN","rt bgrueskin theres new video   florida voting arrests

even  police  bewildered

cop ’ve never seen  charges befor…"
"18","Illinois","IL","rt projectlincoln breaking records  130000 georgians voted yesterday   first day  early voting compared  70000   20…"
"18","Tennessee","TN","rt xoxoblakedudek ’m voting  red taylor’s version  favorite popalbum   amas httpstcot4q5grooet"
"18","Maryland","MD","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","California","CA","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","Texas","TX","rt elvialimon  swear voting  california   native texan   weird    get  vote  mail   get  booklet  info  wh…"
"18","Minnesota","MN","muellershewrote   issues can  undone  voting red"
"18","North Carolina","NC","im voting  cardi b  favorite female artist hiphop artist   amas"
"18","Iowa","IA","rt lesleyabravanel  best protection  womens rights  voting  democrats roevemberiscoming votebluetoprotectwomen votebluetop…"
"18","Texas","TX","’m voting  beyoncé  artist   year   amas httpstcogi11ibrkov"
"18","Florida","FL","oedipusnj annaforflorida govrondesantis apparently       voting  anna"
"18","New Mexico","NM","‘  wrong   state’ video shows stunned floridians arrested  voting httpstcosmjpudkhgx via yahoonews"
"18","Ohio","OH","rt  1 vote ’m voting  chris brown  favorite male rampb artist   amas httpstcoxjcoygyo0i"
"18","Texas","TX","rt b52malmet  will say  every day democracy  fascism ’s    voting    midterms"
"18","Nevada","NV","boldtiming keep voting   democrats ’ll come back   every 4 years😂  love   90 voting bloc… httpstco7obuxppc4l"
"18","Georgia","GA","rt triciagephardt  vote  proven leaders   will  voting  senatorjen"
"18","Minnesota","MN","rt indvsanjoseadmn still   fence  votingblue2022  u care  women’s freedom   bodies dems canwill protect wom…"
"18","Texas","TX","rt almostdita apobangpo 💜

🗳 im voting  btstwt  favorite pop duo  group  amas"
"18","Pennsylvania","PA","rt actforamerica paper ballots work say   voting machines
take action  gtgt httpstcogf3fgubncq httpstcovsas0faqtn"
"18","Ohio","OH","rt projectlincoln breaking records  130000 georgians voted yesterday   first day  early voting compared  70000   20…"
"18","New York","NY","im voting  nicki minaj  favourite female hiphop artist amas"
"18","New York","NY","rt nmsupportt im voting  dove cameron  new artist   year   amas 

httpstco5yswwa68vv"
"18","Kentucky","KY","joshshapiropa  21 yr old grandson will  voting   1st time   asked     vote   said  d… httpstcotigicjnr1h"
"18","Florida","FL","rt guelmaraj ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Florida","FL","rt mayoisspicyy  despise  woman voting republican"
"18","California","CA","rt btspopmp3 ’m voting  bts btstwt  favorite pop duo  group   amas

httpstcopejmbd4edk"
"18","Texas","TX","rt cheribeasleync north carolina early voting begins  2️⃣ days visit httpstcoxqgbcfgmxz  make sure    plan  vote🗳️🎉…"
"18","New Jersey","NJ","y2kcinema 🥝 ’m voting  harry styles  artist   year   amas"
"18","Connecticut","CT","jbirdsports 2018   lifetime ago im afraid  covid changed  landscape voting patterns  voting history … httpstco6nbiutum78"
"18","Georgia","GA","rt twitchyteam georgia shows record early voting turnout despite  laws  jim crow  steroids httpstco0fjtfrucds"
"18","Maryland","MD","ronfilipkowski desatan don’t want blacks voting  florida"
"18","New Mexico","NM","rt joshshapiropa retweet  youre voting  november 8th"
"18","Illinois","IL","adajacl jamesbradleyca  will  voting  take away  social security  medicare republicans voted … httpstcoysmy4sisnw"
"18","Illinois","IL","rt adorecum yeah   say im  bdsm

b athing   love  affection
d evoting  time  loyalty  
s upporting  …"
"18","Nevada","NV","rt gop retweet 🔁    voting republican  21 days"
"18","Kansas","KS","rt joshshapiropa retweet  youre voting  november 8th"
"18","Florida","FL","marcorubio says    issues  voting  florida   tell   govrondesantis … httpstco0kvqzvonwt"
"18","New York","NY","voter suppression  fl

demmings  votings rights   states   bad idea

rubio  never  easier  v… httpstcodfugjes4iv"
"18","Louisiana","LA","rt joshshapiropa retweet  youre voting  november 8th"
"18","Tennessee","TN","rt theswiftvoting 🚨 voting attack
 
taylor  1769k 126k
hs  1704k 174k

im voting  red taylors version  favorite po…"
"18","Connecticut","CT","rt rbreich six months  prison  acting  contempt  congress

crystal mason  black woman  sentenced  five years  voting…"
"18","New York","NY","  find   cousin  voting  herschel walker  spreading untruths     gullible friends 🤦🏼‍♀️🙄"
"18","New York","NY","rt michelleobama today  voted early   2022 midterm elections  want  see  turning   vote   voting squad

barac…"
"18","Wisconsin","WI","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","Florida","FL","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","California","CA","rt cenkuygur  looks like  going  lose  midterms people will look back  democrats inability  pass voting rights legislat…"
"18","Hawaii","HI","acyn rubio “  someone got bazooka  made voting booth go boom”"
"19","Florida","FL","rt mmpadellan marco rubio just said theres danger  drop boxes  voting  hes perfectly ok   15yearold owning  ar15…"
"19","Texas","TX","rt garylaserfren gunpolicy   inalienable rights  require insurance 

  voting  must  voter insurance …"
"19","Florida","FL","valdemings just showed us   will  voting  red  florida"
"19","California","CA","rt nmcaviar ’m voting  nicki minaj  favorite female hiphop artist   amas 

— reply 200x httpstcoxxtqwngbue"
"19","Pennsylvania","PA","rt fredguttenberg  comment  marcorubio  drop boxes   diatribe  voting  one   truly dumbest things   ever…"
"19","Florida","FL","rt mmpadellan marco rubio just said theres danger  drop boxes  voting  hes perfectly ok   15yearold owning  ar15…"
"19","New Mexico","NM","rt bobbiloblaw   voting  charlie crist  val demings  desantis   fascist  rubio  useless"
"19","California","CA","rt gretagrace20 gopleader voting  republicans  voting  mob rule

vote blue  november 8th httpstcoznn0xx7i8m"
"19","Minnesota","MN","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"19","Massachusetts","MA","im voting  carrieunderwood  favorite female country artist   amas

rt amp vote … httpstco257j8epdeg"
"19","California","CA","satelliteiomi ’m voting  harry’s house  favorite pop album amas"
"19","Ohio","OH","rt mmpadellan marco rubio just said theres danger  drop boxes  voting  hes perfectly ok   15yearold owning  ar15…"
"19","Florida","FL","rt mmpadellan marco rubio just said theres danger  drop boxes  voting  hes perfectly ok   15yearold owning  ar15…"
"19","California","CA","rt mmpadellan marco rubio just said theres danger  drop boxes  voting  hes perfectly ok   15yearold owning  ar15…"
"19","Texas","TX"," monday georgia set  record turnout  first day early voting  125k votes cast  voters waited  th… httpstco81q1kawmyb"
